file,n,m,weighted,opt,algo,con,run,rec,del
girgs/girg1400_7.soap,10001,7013177,1,1000009999,hollow,136,6640,0,0
girgs/girg1400_7.soap,10001,7013177,1,1000009999,set,1856,3642,0,9
girgs/girg1400_7.soap,10001,7013177,1,1000009999,gabow,112,1038,0,2
girgs/girg1400_7.soap,10001,7013177,1,1000009999,lemon,155,1067,11,0
girgs/girg1400_7.soap,10001,7013177,1,1000009999,atofigh,87,2310,0,0
girgs/girg1400_7.soap,10001,7013177,1,1000009999,felerius,777,2079,0,0
girgs/girg1400_7.soap,10001,7013177,1,1000009999,spaghetti,740,4038,0,0
girgs/girg1400_7.soap,10001,7013177,1,1000009999,yosupo,624,8013,0,1
girgs/girg1400_7.soap,10001,7013177,1,1000009999,matrix,524,960,0,26
girgs/girg1200_2.soap,10001,6010444,1,1000009999,pq,168,1166,0,2
girgs/girg1200_2.soap,10001,6010444,1,1000009999,treap,730,5750,0,0
girgs/girg1200_2.soap,10001,6010444,1,1000009999,hollow,119,5614,0,0
girgs/girg1200_2.soap,10001,6010444,1,1000009999,set,1535,3095,0,7
girgs/girg1200_2.soap,10001,6010444,1,1000009999,gabow,101,861,0,2
girgs/girg1200_2.soap,10001,6010444,1,1000009999,lemon,138,940,11,0
girgs/girg1200_2.soap,10001,6010444,1,1000009999,atofigh,81,2107,0,0
girgs/girg1200_2.soap,10001,6010444,1,1000009999,felerius,643,1763,0,0
girgs/girg1200_2.soap,10001,6010444,1,1000009999,spaghetti,634,3456,0,0
girgs/girg1200_2.soap,10001,6010444,1,1000009999,yosupo,539,6907,0,1
girgs/girg1200_2.soap,10001,6010444,1,1000009999,matrix,504,962,0,26
girgs/girg0600_4.soap,10001,3009551,1,1000010002,pq,73,536,0,1
girgs/girg0600_4.soap,10001,3009551,1,1000010002,treap,343,2867,0,0
girgs/girg0600_4.soap,10001,3009551,1,1000010002,hollow,60,2615,0,0
girgs/girg0600_4.soap,10001,3009551,1,1000010002,set,561,1485,0,0
girgs/girg0600_4.soap,10001,3009551,1,1000010002,gabow,49,418,0,2
girgs/girg0600_4.soap,10001,3009551,1,1000010002,lemon,62,614,5,0
girgs/girg0600_4.soap,10001,3009551,1,1000010002,atofigh,32,1297,0,0
girgs/girg0600_4.soap,10001,3009551,1,1000010002,felerius,229,754,0,0
girgs/girg0600_4.soap,10001,3009551,1,1000010002,spaghetti,274,1514,0,0
girgs/girg0600_4.soap,10001,3009551,1,1000010002,yosupo,260,3257,0,1
girgs/girg0600_4.soap,10001,3009551,1,1000010002,matrix,427,941,0,24
girgs/girg0900_4.soap,10001,4511533,1,1000009999,pq,111,855,0,2
girgs/girg0900_4.soap,10001,4511533,1,1000009999,treap,534,4271,0,0
girgs/girg0900_4.soap,10001,4511533,1,1000009999,hollow,89,4080,0,0
girgs/girg0900_4.soap,10001,4511533,1,1000009999,set,954,2153,0,5
girgs/girg0900_4.soap,10001,4511533,1,1000009999,gabow,83,661,0,2
girgs/girg0900_4.soap,10001,4511533,1,1000009999,lemon,110,724,6,0
girgs/girg0900_4.soap,10001,4511533,1,1000009999,atofigh,62,1724,0,0
girgs/girg0900_4.soap,10001,4511533,1,1000009999,felerius,415,1230,0,0
girgs/girg0900_4.soap,10001,4511533,1,1000009999,spaghetti,445,2394,0,0
girgs/girg0900_4.soap,10001,4511533,1,1000009999,yosupo,386,4996,0,1
girgs/girg0900_4.soap,10001,4511533,1,1000009999,matrix,452,948,0,24
girgs/girg1000_1.soap,10001,5010398,1,1000009999,pq,126,955,0,1
girgs/girg1000_1.soap,10001,5010398,1,1000009999,treap,598,4731,0,0
girgs/girg1000_1.soap,10001,5010398,1,1000009999,hollow,98,4562,0,0
girgs/girg1000_1.soap,10001,5010398,1,1000009999,set,1205,2570,0,6
girgs/girg1000_1.soap,10001,5010398,1,1000009999,gabow,87,719,0,2
girgs/girg1000_1.soap,10001,5010398,1,1000009999,lemon,118,800,9,0
girgs/girg1000_1.soap,10001,5010398,1,1000009999,atofigh,67,1860,0,0
